LotArea,OverallQual,OverallCond,YearBuilt,BsmtQual,BsmtExposure,TotalBsmtSF,CentralAir,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,GarageCars,Neighborhood_Crawfor,Neighborhood_NridgHt,Neighborhood_StoneBr,BsmtGLQ,HeatingQC_Ex,Baths,TotalPorch
9.673822784231652,7,5,1999,3,1,264.0,1,2312,0.0,2,1,3.0,0,0,0,0.0,1,2.5,298
8.9680140012452,7,6,1999,2,1,384.0,1,1430,0.0,1,1,2.0,0,0,0,0.0,1,2.5,0
9.450930836894113,8,5,2000,3,2,282.0,1,2687,0.0,2,2,3.0,0,0,0,1.0,1,2.5,282
9.28266103355581,8,5,1994,3,3,262.0,1,2063,0.0,2,2,3.0,0,0,0,0.0,1,2.0,238
9.114379980830273,7,5,1995,3,1,254.0,1,2061,0.0,2,1,2.0,0,0,0,1.0,1,2.5,607
9.366660126231137,8,5,1993,3,1,549.0,1,2232,0.0,2,1,2.0,0,0,0,1.0,1,2.5,338
9.323133199451307,8,5,2008,3,2,1696.0,1,1696,0.0,2,0,3.0,0,0,0,0.0,1,2.0,176
9.230731061623915,8,5,2008,3,1,1614.0,1,1658,0.0,2,1,3.0,0,0,0,0.0,1,2.5,188
9.223256597242731,8,5,2007,3,3,408.0,1,1702,0.0,2,1,3.0,0,0,0,1.0,1,2.0,69
9.120306249272204,8,5,2006,4,3,1043.0,1,1432,0.0,2,1,2.0,0,0,0,1.0,1,2.0,347
9.31721973360328,9,5,2005,4,4,300.0,1,2490,0.0,3,2,3.0,0,0,0,1.0,1,2.0,296
8.98632143762602,7,5,2008,4,1,1436.0,1,1436,0.0,2,0,2.0,0,0,0,0.0,1,2.0,121
9.0641578617981,7,5,2008,3,1,1402.0,1,1402,0.0,2,0,2.0,0,0,0,0.0,1,2.0,331
9.441928170073057,9,5,2007,3,3,1530.0,1,1530,0.0,2,1,3.0,0,0,0,0.0,1,2.0,348
8.922658299524402,8,5,2006,3,1,1348.0,1,1448,0.0,2,1,2.0,0,0,0,1.0,1,2.0,140
9.268892258925797,8,5,2006,4,1,218.0,1,1795,0.0,2,1,3.0,0,0,0,1.0,1,2.5,213
9.002701007197938,8,5,2008,3,1,1836.0,1,1836,0.0,2,1,2.0,0,0,0,0.0,1,2.0,175
9.270964993792617,7,5,2006,3,1,222.0,1,1662,0.0,3,1,3.0,0,0,0,1.0,1,2.0,288
9.075207697984686,7,5,2003,3,1,422.0,1,1553,0.0,2,0,2.0,0,0,0,1.0,1,2.0,280
9.002947130753205,7,5,2003,3,1,402.0,1,1653,0.0,2,0,2.0,0,0,0,1.0,1,2.5,45
9.170039075202656,7,6,2007,3,1,1218.0,1,1218,0.0,2,0,2.0,0,0,0,0.0,1,1.5,178
8.922658299524402,7,5,2006,3,1,1087.0,1,1141,0.0,2,0,2.0,0,0,0,1.0,1,1.5,182
8.922658299524402,6,5,2004,3,1,1158.0,1,1158,0.0,2,0,0.0,0,0,0,0.0,1,1.5,50
9.271247306879703,7,5,2004,3,4,835.0,1,1812,0.0,2,0,2.0,0,0,0,0.0,1,2.5,237
9.224341891611996,8,5,2004,3,4,222.0,1,1512,0.0,2,0,3.0,0,0,0,0.0,1,2.0,246
9.478227817099784,7,5,2004,3,1,1114.0,1,1114,0.0,2,0,2.0,0,0,0,0.0,1,1.5,350
9.478227817099784,5,5,2004,3,1,1114.0,1,1114,0.0,2,0,0.0,0,0,0,0.0,1,1.5,39
9.429475901892854,5,5,2003,3,1,278.0,1,1114,0.0,2,0,2.0,0,0,0,1.0,1,2.0,42
8.899457906353968,7,5,2008,3,1,1450.0,1,1450,0.0,2,0,3.0,0,0,0,0.0,1,2.0,93
9.34940642009918,7,5,1996,3,1,276.0,1,2122,0.0,2,1,2.0,0,0,0,1.0,1,2.5,74
8.949365142352965,6,6,1992,3,1,400.0,1,1730,0.0,2,0,2.0,0,0,0,1.0,1,2.5,259
8.878358040627822,6,5,1990,3,1,1332.0,1,1332,0.0,2,0,2.0,0,0,0,0.0,0,2.0,60
9.11701821474481,7,5,1994,3,1,122.0,1,1540,0.0,2,0,2.0,0,0,0,0.0,1,2.5,172
9.237371711027214,6,7,1986,3,1,345.0,1,1400,0.0,1,0,2.0,0,0,0,0.0,0,2.5,48
9.017968479328726,6,7,1981,0,0,0.0,1,1882,0.0,1,2,2.0,0,0,0,0.0,0,2.0,0
9.185022563991893,5,5,1962,2,1,28.0,1,980,0.0,1,0,2.0,0,0,0,0.0,0,1.0,28
9.047703788498627,5,6,1961,2,1,204.0,1,864,0.0,1,0,2.0,0,0,0,1.0,1,1.0,312
9.113719333371757,5,5,1961,2,1,0.0,1,864,0.0,1,0,1.0,0,0,0,0.0,0,1.0,158
9.139488631004232,5,5,1965,2,1,480.0,1,1020,0.0,1,0,1.0,0,0,0,0.0,0,2.0,171
8.960724500330857,5,8,1963,2,1,288.0,1,912,0.0,2,0,1.0,0,0,0,0.0,1,1.0,0
8.874867635688052,5,6,1962,2,1,182.0,1,912,1.0,1,0,1.0,0,0,0,0.0,0,1.9,0
9.65988615931952,8,8,1980,3,4,189.0,1,2014,0.0,2,2,3.0,0,0,0,0.0,0,2.0,717
9.388402871849754,7,8,1991,3,1,158.0,1,1755,1.0,2,1,2.0,0,0,0,1.0,1,3.4,562
7.965545573129993,7,5,2004,3,1,1376.0,1,3005,0.0,2,1,3.0,0,0,0,0.0,1,2.5,177
8.250620082174692,6,5,2008,3,1,1726.0,1,1726,0.0,2,1,2.0,0,0,0,0.0,1,2.5,254
8.34687925374656,6,5,2008,3,1,183.0,1,1256,0.0,2,1,2.0,0,0,0,1.0,1,1.5,169
8.005700678662544,6,5,2000,3,1,249.0,1,1512,0.0,2,0,2.0,0,0,0,1.0,1,2.5,32
8.234299635696253,7,5,1999,3,1,142.0,1,1452,0.0,2,0,2.0,0,0,0,1.0,1,2.5,34
9.595194526180224,8,9,1977,3,4,306.0,1,1694,0.0,3,1,2.0,0,0,0,1.0,1,2.0,846
9.643226075660339,7,5,1981,3,2,1619.0,1,1740,0.0,2,0,2.0,0,0,0,0.0,0,1.5,466
9.169518377455928,8,5,1976,2,1,392.0,1,2499,0.0,1,1,2.0,0,0,0,0.0,1,2.5,64
9.451873788401985,7,6,1974,2,2,150.0,1,2067,0.0,2,2,2.0,0,0,0,1.0,0,2.5,337
9.249561085129463,6,7,1967,2,1,932.0,1,2640,0.0,2,1,2.0,0,0,0,0.0,0,2.5,288
9.169518377455928,5,5,1969,3,2,588.0,1,1336,1.0,1,1,2.0,0,0,0,0.0,0,2.9,323
9.104979856318355,6,5,1969,2,3,261.0,1,1216,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.530538036104645,7,7,1977,3,1,476.0,1,2288,0.0,2,2,2.0,0,0,0,1.0,1,2.0,549
8.872066513408342,5,6,1967,2,1,216.0,1,864,1.0,1,0,1.0,0,0,0,0.0,0,1.9,0
9.169518377455928,5,5,1967,2,1,1568.0,1,1568,0.0,1,0,2.0,0,0,0,0.0,0,1.5,200
9.169518377455928,7,5,1974,2,1,467.0,1,2061,1.0,1,1,2.0,0,0,0,0.0,0,3.4,273
9.711115659888671,6,5,1971,3,3,270.0,1,1320,1.0,1,1,2.0,0,0,0,1.0,0,2.9,20
8.914088348841334,4,7,1960,2,1,160.0,1,894,0.0,1,1,2.0,0,0,0,0.0,0,1.0,360
9.002701007197938,5,7,1959,2,1,461.0,1,864,0.0,1,0,1.0,0,0,0,0.0,1,1.0,0
9.153770020487787,4,5,1957,2,1,265.0,1,1362,0.0,1,1,3.0,0,0,0,0.0,0,1.0,84
9.510074525452104,5,6,1956,2,1,222.0,1,1728,0.0,1,1,2.0,0,0,0,0.0,0,2.0,99
9.143131622282732,5,6,1961,2,1,491.0,1,1313,0.0,2,1,2.0,0,0,0,0.0,0,1.5,321
9.259130536145614,5,5,1964,2,1,294.0,1,1292,0.0,1,2,2.0,0,0,0,0.0,0,1.5,124
9.101640955052842,5,6,1965,2,1,356.0,1,2140,0.0,1,1,2.0,0,0,0,0.0,0,2.5,304
9.347926034928744,6,6,1961,2,4,640.0,1,1576,0.0,2,1,2.0,0,0,0,0.0,1,1.0,85
9.186867015790538,5,5,1955,2,1,613.0,1,960,0.0,1,0,1.0,0,0,0,0.0,0,1.0,70
9.200290036122679,6,5,1967,2,1,507.0,1,1691,0.0,1,0,2.0,0,0,0,0.0,0,1.0,327
9.266058860732526,6,6,1961,2,1,141.0,1,1453,0.0,1,1,2.0,0,0,0,0.0,1,2.0,337
9.595262578853015,6,8,1966,2,1,175.0,1,1567,0.0,2,2,2.0,0,0,0,0.0,0,2.0,452
9.077951183930438,5,7,1956,2,1,313.0,1,1144,0.0,1,0,1.0,0,0,0,0.0,0,1.0,257
9.41613428495528,7,6,1960,2,1,785.0,1,1329,0.0,1,2,2.0,0,0,0,0.0,0,1.5,203
9.131297164635725,6,8,1959,2,1,280.0,1,988,0.0,2,0,1.0,0,0,0,0.0,0,2.0,156
9.07680897935166,5,5,1956,2,1,565.0,1,1202,1.0,1,0,1.0,0,0,0,0.0,0,1.9,155
9.07680897935166,5,5,1955,2,1,727.0,1,1382,1.0,2,0,1.0,0,0,0,0.0,0,1.9,280
9.249561085129463,4,5,1956,2,1,295.0,1,1200,0.0,1,2,1.0,0,0,0,0.0,0,1.0,329
9.157150543462064,5,4,1958,2,1,1866.0,1,1866,0.0,1,0,2.0,0,0,0,0.0,1,2.0,0
9.003070169818264,6,7,1954,2,1,572.0,1,1062,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.478074806618267,5,5,1951,2,1,323.0,1,1112,0.0,1,0,2.0,0,0,0,0.0,0,1.0,255
9.045465728785947,5,6,1945,2,1,93.0,1,793,0.0,0,0,1.0,0,0,0,0.0,0,1.0,0
8.939318740417509,5,8,1952,2,1,100.0,1,1031,0.0,2,0,1.0,0,0,0,1.0,0,1.0,0
9.162514742493578,5,5,1953,0,0,0.0,1,1210,0.0,1,0,1.0,0,0,0,0.0,0,1.5,308
9.34303391370165,7,7,1948,2,2,0.0,1,1527,0.0,1,1,2.0,0,0,0,0.0,1,1.5,134
9.169518377455928,5,6,1950,2,1,810.0,1,1200,0.0,1,0,1.0,0,0,0,0.0,0,1.0,126
8.607033895416027,3,5,1958,2,1,792.0,1,792,0.0,1,0,1.0,0,0,0,0.0,0,1.0,90
9.287301413112312,5,7,1939,2,1,676.0,1,1352,1.0,2,0,2.0,0,0,0,0.0,1,2.9,315
9.005282288208358,4,8,1900,1,1,405.0,1,1039,0.0,1,0,1.0,0,0,0,0.0,0,1.0,279
9.233079858945672,5,7,1925,2,1,1054.0,1,1078,0.0,3,0,1.0,0,0,0,0.0,1,1.0,112
9.250522161609013,4,5,1915,2,1,1313.0,1,2377,0.0,2,1,2.0,0,0,0,0.0,0,2.0,432
8.881836305004146,7,9,1910,2,1,560.0,1,1690,0.0,2,0,2.0,0,0,0,0.0,1,2.0,112
8.594154232552366,2,5,1940,1,1,416.0,0,599,0.0,2,0,0.0,0,0,0,0.0,0,1.0,81
9.287301413112312,5,7,1920,2,1,720.0,0,846,0.0,2,0,2.0,0,0,0,0.0,0,1.0,0
9.287301413112312,3,5,1890,2,1,630.0,1,725,0.0,1,0,1.0,0,0,0,0.0,0,1.5,30
9.176886995716963,6,5,1969,2,1,1248.0,1,2544,0.0,1,0,3.0,0,0,0,0.0,0,3.0,0
9.224539091375997,6,7,1963,2,1,996.0,1,1380,0.0,1,0,1.0,0,0,0,0.0,0,1.5,216
9.35010231435134,6,4,1967,2,1,108.0,1,1040,0.0,1,1,2.0,0,0,0,0.0,0,1.0,156
8.988446040062405,6,9,1958,2,2,206.0,1,951,0.0,2,0,2.0,0,0,0,1.0,0,1.0,42
9.254739959272868,6,6,1957,2,1,559.0,1,1105,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.104979856318355,6,6,1958,3,4,160.0,1,1142,0.0,1,1,1.0,0,0,0,0.0,0,1.0,92
8.995164990311151,6,5,1950,2,3,174.0,0,1133,0.0,1,0,2.0,0,0,0,0.0,0,1.0,231
8.902455592206882,5,6,1958,2,1,1041.0,1,1041,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
8.881836305004146,5,7,1952,2,1,0.0,1,732,0.0,1,0,1.0,0,0,0,0.0,0,1.0,68
8.987196820661973,5,5,1959,3,3,0.0,1,1183,0.0,1,0,1.0,0,0,0,1.0,0,1.0,0
9.287301413112312,4,7,1949,2,1,832.0,1,1461,0.0,1,0,1.0,0,0,0,0.0,0,2.0,204
8.995164990311151,6,7,1948,2,1,744.0,1,1495,0.0,1,0,2.0,0,0,0,0.0,0,1.0,216
8.931948346431493,6,5,1964,2,1,780.0,1,1806,0.0,1,0,2.0,0,0,0,0.0,0,1.5,55
9.05998249038762,5,7,1978,3,3,0.0,1,941,0.0,2,0,2.0,0,0,0,1.0,0,1.0,40
8.979164648964709,6,6,1963,2,1,219.0,1,1045,0.0,1,1,1.0,0,0,0,0.0,0,1.0,0
8.313852267398207,6,8,1935,2,1,901.0,1,1378,0.0,2,0,1.0,0,0,0,0.0,0,1.0,94
9.240578555036793,6,5,1910,2,2,339.0,0,1944,0.0,1,0,2.0,0,0,0,0.0,0,2.0,197
9.658864969544794,5,8,1910,2,1,240.0,1,1306,0.0,2,0,2.0,0,0,0,0.0,0,1.5,0
9.200290036122679,5,8,1910,2,1,504.0,1,1464,0.0,1,0,0.0,0,0,0,0.0,1,2.0,176
8.764990330169104,5,6,1939,2,1,269.0,1,1558,0.0,1,1,2.0,0,0,0,0.0,0,1.5,218
8.939449862164238,4,6,1920,1,1,600.0,0,1701,0.0,0,0,0.0,0,0,0,0.0,0,2.0,148
9.223651386035854,5,5,1910,1,1,801.0,0,1447,0.0,1,0,0.0,0,0,0,0.0,0,1.0,324
8.699514748210191,5,7,1950,2,1,384.0,1,1328,0.0,1,0,1.0,0,0,0,0.0,0,1.5,12
8.909775673693389,4,6,1920,1,1,861.0,1,861,0.0,1,0,2.0,0,0,0,0.0,0,1.0,128
8.686935966003333,2,4,1940,0,0,0.0,0,612,0.0,1,0,1.0,0,0,0,0.0,0,1.0,25
9.05017161982336,5,8,1923,1,1,624.0,1,792,0.0,1,0,1.0,0,0,0,0.0,0,1.0,81
9.169518377455928,4,4,1910,1,1,677.0,1,1510,0.0,2,0,2.0,0,0,0,0.0,0,2.0,160
9.035986984831405,6,7,1900,1,2,917.0,1,2007,0.0,3,0,1.0,0,0,0,0.0,0,2.0,235
8.188689124444199,6,7,1917,2,1,624.0,1,1288,0.0,3,1,1.0,0,0,0,0.0,1,1.0,103
8.101677747454572,4,3,1910,2,1,624.0,1,816,0.0,1,1,0.0,0,0,0,0.0,1,1.0,33
8.594154232552366,6,6,1920,2,1,972.0,1,1480,0.0,1,0,1.0,0,0,0,0.0,1,1.0,176
9.181940897454485,6,7,1910,2,1,741.0,1,1521,0.0,2,0,3.0,0,0,0,0.0,1,1.0,238
9.147613542067877,3,3,1900,1,1,245.0,0,797,0.0,1,0,0.0,0,0,0,0.0,0,1.0,130
8.797095076549057,6,6,1923,2,1,1022.0,0,1432,0.0,2,1,1.0,0,0,0,0.0,0,1.0,327
8.509161019718974,5,7,1930,2,1,297.0,1,1654,0.0,1,1,1.0,0,0,0,0.0,1,2.0,304
8.699514748210191,5,5,1924,2,1,248.0,1,1142,0.0,1,0,1.0,0,0,0,0.0,0,1.0,98
8.719317375506371,5,6,1925,2,1,960.0,1,995,0.0,1,0,1.0,0,0,0,0.0,0,1.0,66
8.719317375506371,5,6,1938,2,1,679.0,1,1582,0.0,1,1,1.0,0,0,0,0.0,0,2.0,373
9.06357899058078,5,5,1925,2,1,938.0,1,1072,0.0,1,0,5.0,0,0,0,0.0,0,1.0,105
8.99887832543581,6,6,1915,2,1,1048.0,1,1768,0.0,1,0,2.0,0,0,0,0.0,0,2.0,150
9.203114326884444,7,8,1915,2,1,672.0,1,1944,0.0,1,0,1.0,0,0,0,0.0,0,2.0,52
8.006367567650246,5,1,1922,2,1,1040.0,0,2128,0.0,1,0,0.0,0,0,0,0.0,0,2.0,56
8.83579236650274,6,5,1927,2,1,198.0,1,1930,0.0,1,0,1.0,0,0,0,0.0,0,2.0,213
8.661293535389994,6,7,1915,2,1,483.0,1,1427,0.0,2,0,1.0,0,0,0,0.0,1,1.0,136
8.674538762140013,7,5,1902,2,1,851.0,0,1864,0.0,1,0,0.0,0,0,0,0.0,0,2.5,290
8.548691858475609,6,6,1927,2,1,1204.0,1,1666,0.0,1,0,1.0,0,0,0,0.0,0,1.0,148
8.548691858475609,4,6,1923,3,3,46.0,1,892,0.0,2,0,0.0,0,0,0,0.0,0,1.0,265
9.241839039035556,6,7,1915,2,1,160.0,1,1403,0.0,1,0,1.0,0,0,0,0.0,1,1.5,288
8.361708288575842,4,9,1946,1,1,560.0,1,704,1.0,0,0,1.0,0,0,0,0.0,1,1.9,24
9.287301413112312,5,5,1987,3,4,0.0,1,1200,0.0,1,0,0.0,0,0,0,1.0,0,3.0,120
9.263596738276618,5,5,1978,3,4,0.0,1,1152,0.0,1,0,1.0,0,0,0,1.0,0,2.0,0
9.188094763028865,5,3,1934,2,1,585.0,0,1112,0.0,1,0,1.0,0,0,0,0.0,0,2.0,0
9.360913230455557,5,6,1967,2,1,525.0,1,1052,0.0,1,1,1.0,0,0,0,0.0,0,1.5,215
8.98894529119609,6,5,1978,3,4,0.0,1,1034,1.0,1,1,2.0,0,0,0,1.0,0,1.9,0
9.642122788401721,5,5,1961,2,1,552.0,1,1774,0.0,1,1,1.0,0,0,0,0.0,0,2.0,330
9.636392113692736,6,5,1960,2,3,550.0,1,1138,1.0,1,1,2.0,0,0,0,0.0,1,1.9,140
9.654000025882317,5,5,1956,2,2,825.0,1,2071,1.0,1,1,1.0,0,0,0,0.0,1,2.4,159
9.104979856318355,2,2,1947,0,0,0.0,0,660,0.0,0,0,0.0,0,0,0,0.0,0,1.0,100
9.657267269891939,4,5,1954,0,0,0.0,1,1383,0.0,1,0,2.0,0,0,0,0.0,0,1.0,200
9.166492972195906,5,5,1956,2,1,816.0,1,1073,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.143131622282732,6,7,1946,2,1,405.0,1,1639,0.0,2,1,1.0,0,0,0,0.0,1,1.5,50
8.914626127827136,5,6,1954,3,1,916.0,1,1089,0.0,1,1,1.0,0,0,0,0.0,0,1.0,328
8.351138607086153,5,5,1984,3,2,104.0,1,1049,0.0,2,0,1.0,0,0,0,1.0,0,2.0,105
9.285262298493445,7,6,1990,3,1,308.0,1,1061,0.0,2,0,2.0,0,0,0,1.0,0,1.5,150
9.865526046249007,6,5,1983,3,3,0.0,1,1338,0.0,2,1,2.0,0,0,0,0.0,0,1.5,0
9.264828557260252,7,5,1993,3,1,605.0,1,1879,0.0,2,1,2.0,0,0,0,1.0,1,2.5,644
10.181119289134408,5,7,1880,0,0,0.0,1,2016,0.0,1,1,2.0,0,0,0,0.0,1,1.0,0
8.85623355614316,5,5,1979,0,0,0.0,1,2228,0.0,1,0,2.0,0,0,0,0.0,0,2.0,73
8.85623355614316,5,5,1979,0,0,0.0,1,1535,0.0,1,0,2.0,0,0,0,0.0,0,2.0,0
8.859363449152088,5,5,1979,3,3,0.0,1,1229,0.0,2,2,2.0,0,0,0,1.0,0,1.0,120
8.854664928370534,5,5,1979,0,0,0.0,1,1513,0.0,1,0,2.0,0,0,0,0.0,0,2.0,0
9.380504998499504,7,5,2000,4,1,348.0,1,2787,0.0,1,2,4.0,0,0,0,1.0,1,5.0,312
8.979542601725113,7,5,2000,4,1,348.0,1,2787,0.0,1,2,4.0,0,0,0,1.0,1,5.0,312
8.984192311641674,7,5,2000,4,1,348.0,1,2787,0.0,1,2,4.0,0,0,0,1.0,1,5.0,312
9.299541017434485,9,5,2009,4,4,534.0,1,1680,0.0,3,1,3.0,0,0,0,1.0,1,1.5,209
9.288781798282743,9,5,2008,4,4,616.0,1,1720,0.0,3,1,3.0,0,0,0,1.0,1,2.0,312
9.124564594954776,8,5,2008,3,3,1468.0,1,1468,0.0,2,1,3.0,0,0,0,0.0,1,2.0,334
9.343296599224807,8,5,2007,4,3,479.0,1,1838,0.0,2,2,2.0,0,0,0,1.0,1,2.0,376
8.819073983267831,7,5,2007,3,3,380.0,1,1290,0.0,2,1,2.0,0,0,0,1.0,1,2.0,168
9.242226560838503,8,5,2008,3,3,382.0,1,1254,0.0,2,0,3.0,0,0,0,1.0,1,2.0,260
9.362632182318439,8,5,2005,4,4,1474.0,1,1498,0.0,2,1,3.0,0,0,0,1.0,1,2.0,242
9.362718052397064,6,5,2005,3,3,704.0,1,1422,0.0,2,1,2.0,0,0,0,0.0,1,2.5,64
9.723044230753946,7,5,1992,3,3,649.0,1,1759,0.0,2,1,2.0,0,0,0,1.0,0,2.5,343
9.185740255107948,5,7,1994,2,1,235.0,1,990,0.0,1,0,1.0,0,0,0,0.0,1,1.0,158
9.599201730917569,7,5,1998,3,2,513.0,1,1463,0.0,1,0,2.0,0,0,0,1.0,1,2.0,81
9.07680897935166,6,5,1998,3,1,322.0,1,1772,0.0,1,1,2.0,0,0,0,1.0,1,2.5,246
9.281637253858216,7,5,2002,3,1,172.0,1,1444,0.0,2,0,2.0,0,0,0,1.0,1,2.0,184
9.320628725870304,7,5,2001,3,2,1468.0,1,1492,0.0,2,1,2.0,0,0,0,1.0,1,2.0,282
9.69701673550917,5,5,1978,3,3,282.0,1,907,0.0,1,0,1.0,0,0,0,1.0,0,1.0,72
8.846496938558838,5,7,1979,2,1,132.0,1,914,0.0,1,0,2.0,0,0,0,0.0,0,1.0,0
9.36426245424844,7,5,2002,3,3,335.0,1,1611,0.0,2,0,3.0,0,0,0,1.0,1,2.0,355
9.420114955551439,8,5,2003,3,3,1068.0,1,2184,0.0,2,1,2.0,0,0,0,0.0,1,2.5,324
9.076694687106263,7,5,2002,3,1,840.0,1,1725,0.0,2,0,2.0,0,0,0,0.0,1,2.5,48
9.328123407632567,7,5,2001,3,1,944.0,1,1870,0.0,2,0,2.0,0,0,0,0.0,1,2.5,299
9.66459564425378,8,5,1999,3,4,216.0,1,1513,0.0,2,1,2.0,0,0,0,1.0,1,2.0,169
9.455793210210226,8,5,2002,4,4,462.0,1,1828,0.0,2,1,2.0,0,0,0,1.0,1,2.0,338
9.07680897935166,7,5,1997,3,3,306.0,1,1417,0.0,2,1,2.0,0,0,0,1.0,1,2.0,177
9.230142999272363,8,5,2007,3,3,100.0,1,1602,0.0,2,1,3.0,0,0,0,1.0,1,2.0,243
9.311903687385623,6,5,2007,3,1,608.0,1,1396,0.0,2,1,2.0,0,0,0,0.0,1,2.5,136
9.276315360899716,4,6,1960,2,1,615.0,1,1149,0.0,1,0,1.0,0,0,0,1.0,0,1.0,240
8.209308411646937,6,5,2005,3,4,0.0,1,1072,0.0,1,0,2.0,0,0,0,1.0,0,1.0,28
8.765614549914716,4,5,1959,2,1,301.0,1,876,0.0,1,0,1.0,0,0,0,0.0,0,1.0,0
9.37305428246393,5,5,1950,1,2,0.0,1,1368,0.0,1,0,1.0,0,0,0,0.0,0,1.0,252
9.298900548955665,5,5,1959,2,1,1678.0,1,1678,0.0,1,0,0.0,0,0,0,0.0,0,2.0,0
9.37305428246393,5,5,1956,2,1,604.0,1,1560,0.0,1,1,1.0,0,0,0,0.0,1,1.0,0
9.013351778138825,5,6,1941,2,1,94.0,1,1298,0.0,1,2,1.0,0,0,0,0.0,1,1.0,84
8.748304912379622,5,4,1938,2,1,0.0,1,1268,0.0,1,2,1.0,0,0,0,0.0,0,1.5,55
8.649448770536706,6,6,1935,2,1,583.0,1,1242,0.0,1,1,1.0,0,0,0,0.0,0,1.5,425
9.056489647157925,6,8,1916,2,1,816.0,1,1232,0.0,2,1,2.0,1,0,0,0.0,1,1.0,180
8.875566691990551,7,8,1918,2,2,600.0,1,1228,0.0,1,1,1.0,1,0,0,0.0,1,1.0,308
9.523690191176538,5,6,1940,2,1,112.0,1,1567,0.0,1,2,2.0,1,0,0,0.0,1,1.5,171
9.594241302168507,5,4,1960,2,1,480.0,1,1273,0.0,1,0,1.0,1,0,0,0.0,1,1.0,598
9.005159521036145,7,6,1940,2,1,674.0,1,2480,0.0,1,2,2.0,1,0,0,0.0,1,2.5,57
9.116029692504943,5,6,1954,2,2,264.0,1,1112,0.0,1,1,1.0,1,0,0,0.0,1,1.0,0
9.498447354141044,6,6,1960,2,1,621.0,1,1561,0.0,1,1,2.0,1,0,0,0.0,0,2.0,268
9.655026193237626,5,7,1949,2,1,248.0,0,1523,0.0,0,1,1.0,1,0,0,0.0,0,2.0,81
9.769956159911604,6,5,1954,2,3,91.0,1,1906,0.0,1,2,2.0,1,0,0,0.0,1,1.5,201
7.457609289715606,6,6,1980,2,1,516.0,1,1032,0.0,1,1,2.0,0,0,0,0.0,0,1.0,279
7.305188215393037,6,6,1980,3,2,90.0,1,1229,0.0,2,1,2.0,0,0,0,0.0,0,1.5,176
7.385230923066572,6,6,1980,3,1,561.0,1,1229,0.0,1,1,2.0,0,0,0,0.0,0,1.5,154
9.518339645190858,6,6,1986,2,1,118.0,1,1982,0.0,1,1,2.0,1,0,0,0.0,0,2.5,512
9.77548371195176,7,9,1971,3,1,581.0,1,2365,0.0,3,2,2.0,1,0,0,1.0,0,2.0,344
9.06647000155648,5,6,1900,2,1,760.0,0,2168,0.0,2,0,2.0,0,0,0,0.0,1,2.0,705
9.230142999272363,4,6,1925,2,1,572.0,0,572,0.0,1,0,1.0,0,0,0,0.0,0,1.0,72
8.254008590564844,8,5,2007,4,4,120.0,1,1648,1.0,3,1,2.0,1,0,0,1.0,1,2.9,368
9.988747396486954,2,4,1910,0,0,0.0,0,810,0.0,1,0,1.0,0,0,0,0.0,0,1.0,143
9.22276289197474,8,5,2000,3,1,412.0,1,2052,0.0,2,1,3.0,0,0,0,0.0,1,2.5,301
9.185022563991893,6,6,1977,2,3,135.0,1,926,0.0,1,1,1.0,0,0,0,0.0,1,1.0,319
9.144200569471638,6,7,1977,3,3,0.0,1,1287,0.0,1,2,2.0,0,0,0,1.0,0,1.5,461
9.311994025702685,5,5,1991,3,1,1527.0,1,1595,0.0,1,0,2.0,0,0,0,0.0,0,2.0,0
9.505841793480096,9,5,2008,4,4,432.0,1,2036,0.0,3,1,3.0,0,0,0,1.0,1,2.0,244
9.579348943073732,9,5,2008,4,4,526.0,1,1641,0.0,3,0,3.0,0,0,0,1.0,1,2.0,95
9.194109358865765,6,8,1980,3,1,250.0,1,2237,0.0,2,1,2.0,0,0,0,0.0,1,2.5,329
9.576302060306649,7,5,1987,3,4,117.0,1,1479,0.0,2,1,2.0,0,0,0,1.0,1,2.5,462
9.122273893107733,7,5,2003,3,1,912.0,1,2014,0.0,2,0,2.0,0,0,0,0.0,1,2.5,238
9.444067716830036,9,5,2007,4,4,338.0,1,1978,0.0,3,1,3.0,0,0,0,1.0,1,2.0,360
9.434922887484648,5,7,1968,2,1,476.0,1,1008,0.0,2,0,1.0,0,0,0,0.0,0,1.0,144
9.501740523796377,5,5,1969,2,1,594.0,1,1404,0.0,1,1,2.0,0,0,0,0.0,1,2.0,16
8.947546015032179,5,8,1972,3,3,0.0,1,796,1.0,1,0,1.0,0,0,0,1.0,0,1.9,138
8.949754525186101,6,5,1993,3,3,0.0,1,1091,1.0,1,0,1.0,0,0,0,0.0,1,1.9,280
8.94494150776486,5,6,1992,3,3,0.0,1,883,0.0,1,1,2.0,0,0,0,1.0,0,1.0,132
9.252345666121213,5,5,1992,3,1,294.0,1,1287,0.0,1,0,2.0,0,0,0,0.0,0,1.5,150
9.25502688959859,5,7,1969,2,4,0.0,1,1632,0.0,1,1,2.0,0,0,0,0.0,1,1.5,541
